1495195405108,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195405383,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195405691,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195405980,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195406281,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195406579,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195407023,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195407194,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195407480,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195407778,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195408077,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195408386,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195408685,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195408979,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195409281,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195409579,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195409883,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-78;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-58;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-68;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-33;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-68;,82:2a:a8:ad:03:e3,-47;,82:2a:a8:14:25:d0,-66;,2a:a4:3c:09:f3:ed,-37;,92:2a:a8:ad:03:e3,-47;,16:18:d6:ad:be:2a,-61;,68:72:51:34:a3:3b,-87;,06:18:d6:2b:2e:28,-59;,06:18:d6:ad:be:2a,-61;,06:18:d6:2b:34:85,-80;,06:18:d6:2b:31:15,-85;,,903d185fccf839df
1495195410174,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
1495195410484,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
1495195410784,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
1495195411077,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
1495195411385,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
1495195411698,f4:06:8d:4f:5a:d9,-85;,16:18:d6:2b:34:85,-71;,c0:25:06:e8:1a:80,-89;,c0:25:5c:ec:0d:2c,-90;,c0:25:5c:ec:0d:2d,-91;,c0:25:5c:ec:0d:2f,-91;,16:18:d6:2b:2e:28,-38;,c0:25:5c:ec:0d:2e,-92;,5c:dc:96:3b:60:6b,-85;,16:18:d6:2b:34:f6,-75;,1c:aa:07:b0:10:8e,-88;,1c:aa:07:b0:10:8c,-89;,1c:aa:07:b0:10:8d,-89;,1c:aa:07:b0:10:8f,-89;,2e:a4:3c:09:f3:ed,-59;,5c:dc:96:3b:60:6c,-87;,06:18:d6:2b:34:f6,-67;,80:2a:a8:14:25:d0,-73;,82:2a:a8:ad:03:e3,-58;,82:2a:a8:14:25:d0,-73;,2a:a4:3c:09:f3:ed,-62;,92:2a:a8:ad:03:e3,-63;,16:18:d6:ad:be:2a,-51;,68:72:51:34:a3:3b,-83;,06:18:d6:2b:2e:28,-38;,06:18:d6:ad:be:2a,-47;,06:18:d6:2b:34:85,-71;,06:18:d6:2b:31:15,-85;,16:18:d6:2b:31:15,-81;,16:18:d6:2b:33:db,-85;,16:18:d6:2b:2f:97,-89;,06:18:d6:29:c4:69,-92;,,903d185fccf839df
