1497326070779,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326071079,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326071398,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326071684,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326071994,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326072326,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326072583,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326072883,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326073183,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326073492,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326073784,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326074083,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326074386,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326074677,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326074982,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326075282,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326075580,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326075888,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326076194,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326076480,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326076777,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326077084,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326077390,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326077682,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326077990,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326078285,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326078578,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326078884,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326079181,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326079483,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326079777,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326080088,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326080381,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326080676,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326080993,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326081277,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326081584,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326081883,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326082187,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
1497326082484,62:02:b4:09:45:bd,-63;,4c:09:d4:0c:fd:5b,-84;,4c:09:d4:0c:fd:5c,-86;,e0:28:6d:01:da:19,-90;,54:a0:50:76:0b:18,-85;,8c:04:ff:bb:d6:62,-88;,00:16:b6:b7:3d:43,-80;,,903d185fccf839df
