1495111181765,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111182057,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111182359,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111182664,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111182976,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111183262,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111183561,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111183864,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111184162,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111184458,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111184755,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111185058,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111185362,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111185656,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111185951,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111186259,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111186557,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111186860,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
1495111187154,58:8b:f3:f9:27:fc,-88;,68:a0:f6:33:e5:40,-72;,58:8b:f3:f7:e8:3e,-72;,30:b5:c2:d7:84:e9,-75;,0c:47:3d:fc:bf:68,-69;,18:83:bf:e5:a5:df,-78;,54:67:51:4c:24:87,-82;,cc:ce:1e:56:a7:e7,-79;,ce:ce:1e:56:a7:e7,-80;,c0:25:06:ef:f8:b4,-69;,00:26:5b:fb:cb:f8,-69;,a8:d3:f7:00:9e:9a,-68;,08:7a:4c:01:93:92,-84;,5c:7d:5e:2c:79:f4,-84;,00:24:fe:47:02:58,-86;,5c:dc:96:d1:fe:b3,-80;,94:4a:0c:a2:80:80,-88;,18:83:bf:59:bf:5a,-83;,cc:ce:1e:00:c1:8f,-87;,c4:27:95:8a:79:77,-88;,4a:67:51:84:84:4a,-80;,5c:49:79:57:c8:d5,-86;,bc:4d:fb:0d:44:0b,-82;,1c:5f:2b:07:a8:04,-75;,ea:de:27:3c:45:28,-78;,e8:de:27:3e:45:28,-79;,14:91:82:c2:7b:97,-84;,9c:5c:8e:c4:af:78,-84;,00:71:c2:31:01:32,-85;,e8:de:27:23:b6:a2,-85;,e4:3e:d7:5b:9f:bf,-86;,70:3a:d8:4e:a3:c0,-87;,4c:09:d4:e2:1c:d6,-88;,46:67:51:84:84:4a,-82;,84:94:8c:e4:51:8b,-85;,84:94:8c:e4:51:8a,-85;,,903d185fccf839df
