1496336761787,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336762737,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336763787,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336764733,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336765753,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336766753,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336767784,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336768747,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336769769,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336770799,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336771759,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336772842,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336773774,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336774760,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336775789,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336776783,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336777758,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336778755,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
1496336779789,f4:c7:14:3e:ef:b4,-85;,c0:25:06:a0:ab:c8,-71;,e0:28:6d:ce:a8:db,-71;,74:da:38:33:67:24,-91;,e8:37:7a:ce:5a:31,-76;,74:31:70:71:35:40,-78;,f4:06:8d:7a:69:71,-70;,c0:25:06:8c:23:46,-88;,34:81:c4:c6:e2:8d,-88;,1c:74:0d:64:5c:d3,-80;,c0:25:06:a1:70:b4,-70;,10:fe:ed:ac:94:80,-87;,00:15:0c:25:62:b2,-84;,92:2a:a8:ca:a6:8c,-70;,82:2a:a8:ca:a6:8c,-70;,b0:48:7a:db:2d:10,-72;,e4:3e:d7:58:45:17,-74;,80:2a:a8:ca:a6:8c,-74;,e8:de:27:ff:ae:80,-75;,80:2a:a8:ca:77:59,-76;,18:83:bf:57:07:7a,-76;,ec:26:ca:7c:8b:66,-77;,f4:06:8d:27:15:c2,-78;,c0:25:06:7a:85:a4,-78;,92:2a:a8:ca:77:59,-78;,18:d6:c7:85:4d:3b,-78;,94:4a:0c:dd:0e:6b,-79;,c4:04:15:50:ec:26,-82;,94:4a:0c:63:86:d0,-82;,08:96:d7:aa:6d:96,-85;,ec:1a:59:bd:34:58,-85;,9c:c7:a6:55:78:7d,-86;,02:9f:c2:21:2c:1a,-87;,f4:f2:6d:e8:47:26,-88;,f4:f2:6d:6e:71:dc,-91;,e4:3e:d7:58:45:18,-74;,,903d185fccf839df
